recId,recommendations,uid
16498,'Shingeki no Kyojin',19775
16512,'Devil Survivor 2 The Animation',20533
16512,'Devil Survivor 2 The Animation',31710
16512,'Devil Survivor 2 The Animation',24075
16512,'Devil Survivor 2 The Animation',30757
16518,'Arata Kangatari',118
16524,'Suisei no Gargantia',194
16524,'Suisei no Gargantia',12281
16526,'Ranpou',17211
16592,'Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation',31630
16592,'Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation',23317
16592,'Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation',19429
16592,'Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation',35076
16592,'Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation',37926
16668,'Kakumeiki Valvrave',15863
16668,'Kakumeiki Valvrave',854
16668,'Kakumeiki Valvrave',21437
16732,'Kiniro Mosaic',30355
16732,'Kiniro Mosaic',21273
16774,'Inferno Cop',23605
16774,'Inferno Cop',11661
16890,'Makai Ouji: Devils and Realist',69
16910,'Namiuchigiwa no Muromi-san',15699
16918,'Gin no Saji',3001
16918,'Gin no Saji',53426
17082,'Aiura',10737
17127,'Chokkyuu Hyoudai Robot Anime: Straight Title',10348
17127,'Chokkyuu Hyoudai Robot Anime: Straight Title',16726
17211,'Shouwa Ahozoushi Akanuke Ichiban!',4742
17211,'Shouwa Ahozoushi Akanuke Ichiban!',3312
17211,'Shouwa Ahozoushi Akanuke Ichiban!',20083
17211,'Shouwa Ahozoushi Akanuke Ichiban!',16526
17247,'Machine-Doll wa Kizutsukanai',32407
17265,'Log Horizon',22097
17265,'Log Horizon',11757
17513,'Diabolik Lovers',32697
17513,'Diabolik Lovers',3457
17513,'Diabolik Lovers',15085
17513,'Diabolik Lovers',29976
17513,'Diabolik Lovers',48641
17549,'Non Non Biyori',21435
17549,'Non Non Biyori',48857
17549,'Non Non Biyori',36963
17549,'Non Non Biyori',34798
17623,'Futago no Monchhichi',2701
17681,'Zettai Bouei Leviathan',14333
17697,'Neon The Animation',16389
17733,'Dibetagurashi: Ahiru no Seikatsu',2813
17821,'Stella Jogakuin Koutou-ka C³-bu',20709
17821,'Stella Jogakuin Koutou-ka C³-bu',12317
17831,'Inu to Hasami wa Tsukaiyou',51265
17895,'Golden Time',17741
17909,'Uchouten Kazoku',15359
17919,'Houkago no Pleiades (TV)',38578
17933,'Pyuu to Fuku! Jaguar',4737
18041,'Rozen Maiden (2013)',38226
18115,'Magi: The Kingdom of Magic',708
18119,'Servant x Service',1592
18119,'Servant x Service',6956
18119,'Servant x Service',10521
18119,'Servant x Service',25879
18121,'Teekyuu 2',19305
18121,'Teekyuu 2',16051
18153,'Kyoukai no Kanata',31442
18153,'Kyoukai no Kanata',4548
18179,'Yowamushi Pedal',2112
18179,'Yowamushi Pedal',7720
18229,'Gatchaman Crowds',21835
18229,'Gatchaman Crowds',38440
18229,'Gatchaman Crowds',51092
18231,'Vanquished Queens Specials',10845
18245,'White Album 2',23847
18245,'White Album 2',748
18245,'White Album 2',33743
18277,'Strike the Blood',16011
18277,'Strike the Blood',8937
18411,'Gingitsune',20457
18507,'Free!',52826
18507,'Free!',31559
18507,'Free!',12883
18507,'Free!',38670
18507,'Free!',32483
18507,'Free!',36653
18679,'Kill la Kill',28617
18679,'Kill la Kill',151
18679,'Kill la Kill',17705
18679,'Kill la Kill',3737
18679,'Kill la Kill',34051
18679,'Kill la Kill',5618
18679,'Kill la Kill',2726
18679,'Kill la Kill',8795
18679,'Kill la Kill',2001
18679,'Kill la Kill',32681
18679,'Kill la Kill',571
18689,'Diamond no Ace',3226
18689,'Diamond no Ace',5028
18689,'Diamond no Ace',35183
18689,'Diamond no Ace',7655
18689,'Diamond no Ace',31783
18755,'Donyatsu',20267
18771,'Gifuu Doudou!!: Kanetsugu to Keiji',28283
18845,'Ninja Hattori-kun (2012)',1199
18893,'Aoki Hagane no Arpeggio: Ars Nova',817
18897,'Nisekoi',40839
18897,'Nisekoi',261
18897,'Nisekoi',13367
19067,'Future Card Buddyfight',40351
19067,'Future Card Buddyfight',50060
19067,'Future Card Buddyfight',37476
19157,'Youkai Watch',36654
19157,'Youkai Watch',11385
19157,'Youkai Watch',33314
19221,'Ore no Nounai Sentakushi ga,15225
19221,'Ore no Nounai Sentakushi ga,15117
19221,'Ore no Nounai Sentakushi ga,19685
19305,'Nyuru Nyuru!! Kakusen-kun',18121
19315,'Pupa',28619
19319,'Gundam Build Fighters',37245
19319,'Gundam Build Fighters',15547
19319,'Gundam Build Fighters',17917
19319,'Gundam Build Fighters',27815
19365,'Samurai Flamenco',55528
19369,'Outbreak Company',28907
19369,'Outbreak Company',55848
19383,'Yami Shibai',30948
19383,'Yami Shibai',35069
19383,'Yami Shibai',30524
19383,'Yami Shibai',36124
19383,'Yami Shibai',13163
19391,'Shingeki no Kyojin Picture Drama',7902
19685,'Kanojo ga Flag wo Oraretara',17827
19703,'Kyousou Giga (TV)',9874
19703,'Kyousou Giga (TV)',18497
19799,'Robot Girls Z',2473
19799,'Robot Girls Z',24835
19815,'No Game No Life',550
19815,'No Game No Life',34933
19815,'No Game No Life',15315
19815,'No Game No Life',50869
19815,'No Game No Life',48633
19841,'Super Seisyun Brothers',10958
19919,'Tesagure! Bukatsumono',36945
19961,'Heisei Tensai Bakabon',9883
20033,'Miss Monochrome The Animation',42981
20033,'Miss Monochrome The Animation',4362
20047,'Sakura Trick',22123
20431,'Hoozuki no Reitetsu',33562
20457,'Inari,2037
20457,'Inari,36185
20457,'Inari,18411
20507,'Noragami',11633
20507,'Noragami',14713
20507,'Noragami',18153
20507,'Noragami',15809
20507,'Noragami',39534
20539,'Nameko-ke no Ichizoku',29865
20583,'Haikyuu!!',48406
20583,'Haikyuu!!',37259
20583,'Haikyuu!!',42395
20583,'Haikyuu!!',37403
20583,'Haikyuu!!',24415
20583,'Haikyuu!!',38731
20583,'Haikyuu!!',3053
20583,'Haikyuu!!',2159
20583,'Haikyuu!!',50185
20583,'Haikyuu!!',18179
20583,'Haikyuu!!',5231
20583,'Haikyuu!!',40679
20583,'Haikyuu!!',49376
20583,'Haikyuu!!',16894
20583,'Haikyuu!!',1550
20583,'Haikyuu!!',32494
20583,'Haikyuu!!',11771
20709,'Sabage-bu!',32454
20709,'Sabage-bu!',17821
20709,'Sabage-bu!',26085
20785,'Mahouka Koukou no Rettousei',40005
20785,'Mahouka Koukou no Rettousei',34300
20785,'Mahouka Koukou no Rettousei',38528
20785,'Mahouka Koukou no Rettousei',32951
20787,'Black Bullet',21415
20787,'Black Bullet',19855
20787,'Black Bullet',17247
20843,'Senki Zesshou Symphogear G: Senki Zesshou Shinai Symphogear',27613
20853,'Hitsugi no Chaika',167
20899,'JoJo no Kimyou na Bouken Part 3: Stardust Crusaders',1661
20899,'JoJo no Kimyou na Bouken Part 3: Stardust Crusaders',42205
20971,'Kiniro no Corda: Blue♪Sky',21439
21085,'Witch Craft Works',614
21105,'Love Stage!!',31680
21167,'Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi',12367
21185,'Baby Steps',995
21273,'Gochuumon wa Usagi desu ka?',39808
21273,'Gochuumon wa Usagi desu ka?',30279
21273,'Gochuumon wa Usagi desu ka?',33948
21273,'Gochuumon wa Usagi desu ka?',16732
21273,'Gochuumon wa Usagi desu ka?',48363
21273,'Gochuumon wa Usagi desu ka?',37579
21327,'Isshuukan Friends.',2924
21353,'Tokyo ESP',6919
21405,'Bokura wa Minna Kawai-sou',1453
21405,'Bokura wa Minna Kawai-sou',519
21407,'Happiness Charge Precure!',8756
21427,'Minna Atsumare! Falcom Gakuen',23229
21437,'Buddy Complex',1991
21507,'Soul Eater NOT!',20509
21511,'Kantai Collection: KanColle',18893
21511,'Kantai Collection: KanColle',32866
21511,'Kantai Collection: KanColle',6381
21511,'Kantai Collection: KanColle',15119
21563,'Kamigami no Asobi',1864
21639,'Yu☆Gi☆Oh! Arc-V',4938
21639,'Yu☆Gi☆Oh! Arc-V',32836
21681,'Hanayamata',37206
21681,'Hanayamata',17249
21681,'Hanayamata',24855
21771,'Romantica Clock',19841
21771,'Romantica Clock',21773
21773,'Sugar*Soldier',15895
21773,'Sugar*Soldier',17409
21773,'Sugar*Soldier',21771
21809,'Kenzen Robo Daimidaler',21821
21863,'Mangaka-san to Assistant-san to The Animation',14045
21877,'High Score Girl',1596
21995,'Ao Haru Ride',32729
22043,'Fairy Tail (2014)',50002
22097,'Magi: Sinbad no Bouken',2825
22101,'Soredemo Sekai wa Utsukushii',31173
22101,'Soredemo Sekai wa Utsukushii',34338
22135,'Ping Pong the Animation',34901
22147,'Amagi Brilliant Park',23309
22199,'Akame ga Kill!',51297
22199,'Akame ga Kill!',1356
22199,'Akame ga Kill!',23755
22199,'Akame ga Kill!',30091
22273,'Selector Infected WIXOSS',45665
22297,'Fate/stay night: Unlimited Blade Works',44041
22319,'Tokyo Ghoul',30714
22319,'Tokyo Ghoul',18397
22319,'Tokyo Ghoul',10083
22319,'Tokyo Ghoul',31580
22319,'Tokyo Ghoul',22535
22319,'Tokyo Ghoul',19315
22319,'Tokyo Ghoul',35928
22507,'Initial D Final Stage',11917
22535,'Kiseijuu: Sei no Kakuritsu',22319
22535,'Kiseijuu: Sei no Kakuritsu',52588
22535,'Kiseijuu: Sei no Kakuritsu',330
22535,'Kiseijuu: Sei no Kakuritsu',32878
22593,'Potecco Babies (2011)',9561
22683,'Shiroishi no Yousei Pichi',17697
22687,'Terra Formars',34964
22687,'Terra Formars',1336
22687,'Terra Formars',395
22729,'Aldnoah.Zero',27829
22729,'Aldnoah.Zero',38544
22733,'Dragon Collection',22735
22789,'Barakamon',16918
22789,'Barakamon',23623
22789,'Barakamon',37433
22789,'Barakamon',10162
22831,'Abarenbou Rikishi!! Matsutarou',8216
22835,'Himegoto',9944
22877,'Seireitsukai no Blade Dance',11319
22877,'Seireitsukai no Blade Dance',24873
22877,'Seireitsukai no Blade Dance',22663
22955,'Francesca',24989
22955,'Francesca',52006
22955,'Francesca',24817
23133,'M3: Sono Kuroki Hagane',1230
23151,'Shounen Hollywood: Holly Stage for 49',40272
23233,'Shinmai Maou no Testament',24703
23233,'Shinmai Maou no Testament',11617
23259,'Gundam: G no Reconguista',574
23269,'Hello!! Kiniro Mosaic',34914
23273,'Shigatsu wa Kimi no Uso',36652
23273,'Shigatsu wa Kimi no Uso',31646
23273,'Shigatsu wa Kimi no Uso',4181
23273,'Shigatsu wa Kimi no Uso',587
23273,'Shigatsu wa Kimi no Uso',20971
23273,'Shigatsu wa Kimi no Uso',33095
23273,'Shigatsu wa Kimi no Uso',1698
23273,'Shigatsu wa Kimi no Uso',51614
23277,'Saenai Heroine no Sodatekata',31914
23277,'Saenai Heroine no Sodatekata',53050
23289,'Gekkan Shoujo Nozaki-kun',36470
23289,'Gekkan Shoujo Nozaki-kun',31952
23289,'Gekkan Shoujo Nozaki-kun',21863
23289,'Gekkan Shoujo Nozaki-kun',32093
23289,'Gekkan Shoujo Nozaki-kun',10030
23289,'Gekkan Shoujo Nozaki-kun',35988
23309,'Rail Wars!',40958
23321,'Log Horizon 2nd Season',21881
23327,'Space☆Dandy 2nd Season',1226
23341,'Yoku Wakaru Mahouka!',13263
23421,'Re:␣Hamatora',27833
23433,'Shin Strange+',23551
23539,'Gudetama',8958
23539,'Gudetama',18577
23587,'The iDOLM@STER Cinderella Girls',34973
23673,'Ookami Shoujo to Kuro Ouji',31865
23737,'Neko Pitcher',48790
23755,'Nanatsu no Taizai',37345
23755,'Nanatsu no Taizai',22199
23755,'Nanatsu no Taizai',22043
23755,'Nanatsu no Taizai',33019
23787,'Hi☆sCoool! SeHa Girls',30721
23847,'Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku',30727
24031,'Denki-gai no Honya-san',36317
24135,'Nobunaga Concerto',8961
24405,'World Trigger',32083
24415,'Kuroko no Basket 3rd Season',35789
24439,'Kekkai Sensen',1517
24439,'Kekkai Sensen',38940
24455,'Madan no Ou to Vanadis',34279
24629,'Koufuku Graffiti',35298
24705,'Ore,31777
24705,'Ore,309
24705,'Ore,40833
24705,'Ore,54722
24705,'Ore,32214
24817,'Fantasista Stella',22955
24833,'Ansatsu Kyoushitsu',29589
24833,'Ansatsu Kyoushitsu',51252
24835,'Kidou Senshi Gundam-san',27785
24909,'Kaitou Joker',34741
24909,'Kaitou Joker',37395
24909,'Kaitou Joker',25517
25013,'Akatsuki no Yona',42544
25013,'Akatsuki no Yona',1742
25013,'Akatsuki no Yona',24231
25013,'Akatsuki no Yona',31821
25013,'Akatsuki no Yona',2032
25013,'Akatsuki no Yona',28249
25013,'Akatsuki no Yona',1914
25013,'Akatsuki no Yona',30123
25013,'Akatsuki no Yona',633
25013,'Akatsuki no Yona',957
25013,'Akatsuki no Yona',942
25013,'Akatsuki no Yona',1778
25013,'Akatsuki no Yona',5835
25049,'Sushi Ninja',31633
25159,'Inou-Battle wa Nichijou-kei no Naka de',28387
25159,'Inou-Battle wa Nichijou-kei no Naka de',10464
25241,'AkaKill! Gekijou',19391
25241,'AkaKill! Gekijou',27857
25241,'AkaKill! Gekijou',25045
25397,'Absolute Duo',34281
25429,'Isuca',34019
25517,'Magic Kaito 1412',24909
25519,'Yuuki Yuuna wa Yuusha de Aru',1193
25519,'Yuuki Yuuna wa Yuusha de Aru',33668
25731,'Cross Ange: Tenshi to Ryuu no Rondo',94
25731,'Cross Ange: Tenshi to Ryuu no Rondo',11859
25781,'Shingeki no Kyojin: Kuinaki Sentaku',19211
25835,'Shirobako',29163
25835,'Shirobako',7674
25835,'Shirobako',21039
25835,'Shirobako',32607
25835,'Shirobako',34494
25835,'Shirobako',964
25835,'Shirobako',39792
25835,'Shirobako',31953
26243,'Owari no Seraph',21743
26243,'Owari no Seraph',37569
26349,'Danna ga Nani wo Itteiru ka Wakaranai Ken',23213
26349,'Danna ga Nani wo Itteiru ka Wakaranai Ken',31848
26441,'Junketsu no Maria',33433
26453,'Tribe Cool Crew',31573
27613,'Selector Infected WIXOSS: Midoriko-san to Piruruku-tan',20843
27631,'God Eater',48492
27727,'Binan Koukou Chikyuu Bouei-bu LOVE!',1835
27727,'Binan Koukou Chikyuu Bouei-bu LOVE!',34839
27737,'Battle Spirits: Burning Soul',13231
27775,'Plastic Memories',33091
27775,'Plastic Memories',33502
27775,'Plastic Memories',685
27775,'Plastic Memories',36516
27775,'Plastic Memories',277
27787,'Nisekoi:',51498
27829,'Heavy Object',2048
27833,'Durarara!!x2 Ketsu',23421
27857,'Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu',25241
27857,'Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu',37087
27911,'Anime de Wakaru Shinryounaika',31121
27989,'Hibike! Euphonium',32526
28105,'Shirobako Specials',669
28121,'Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka',31859
28171,'Shokugeki no Souma',8123
28171,'Shokugeki no Souma',37033
28171,'Shokugeki no Souma',1093
28171,'Shokugeki no Souma',24629
28223,'Death Parade',47794
28223,'Death Parade',35248
28223,'Death Parade',35994
28223,'Death Parade',53407
28249,'Arslan Senki (TV)',34547
28249,'Arslan Senki (TV)',12031
28401,'Q Transformers: Kaette Kita Convoy no Nazo',36135
28617,'Punch Line',31147
28623,'Koutetsujou no Kabaneri',37291
28623,'Koutetsujou no Kabaneri',16498
28623,'Koutetsujou no Kabaneri',38524
28669,'Go! Princess Precure',32038
28735,'Shouwa Genroku Rakugo Shinjuu',32948
28825,'Himouto! Umaru-chan',52081
28833,'Chain Chronicle: Haecceitas no Hikari',32595
28891,'Haikyuu!! Second Season',30230
28907,'Gate: Jieitai Kanochi nite,19369
28921,'Disney Tsum Tsum',49771
28927,'Owari no Seraph: Nagoya Kessen-hen',25777
28929,'Vampire Holmes',600
28999,'Charlotte',6547
28999,'Charlotte',34449
28999,'Charlotte',22147
29017,'Wooser no Sono Higurashi: Mugen-hen',30384
29087,'Wangpai Yushi',33883
29095,'Grisaia no Rakuen',40497
29429,'Straw Byururu',9888
29605,'Double Hard',29603
29758,'Taboo Tattoo',33421
29786,'Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai',8675
29786,'Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai',20847
29803,'Overlord',37430
29803,'Overlord',32615
29803,'Overlord',40507
29803,'Overlord',41487
29803,'Overlord',38297
29803,'Overlord',1228
29803,'Overlord',48760
29854,'Ushio to Tora (TV)',37447
29865,'BAR Kiraware Yasai',20539
29976,'Dance with Devils',37598
30014,'Momokuri',19575
30015,'ReLIFE',40904
30016,'Nanbaka',33771
30123,'Akagami no Shirayuki-hime',51203
30123,'Akagami no Shirayuki-hime',42826
30123,'Akagami no Shirayuki-hime',50923
30123,'Akagami no Shirayuki-hime',54842
30123,'Akagami no Shirayuki-hime',25013
30123,'Akagami no Shirayuki-hime',40128
30123,'Akagami no Shirayuki-hime',49980
30123,'Akagami no Shirayuki-hime',22101
30205,'Aoharu x Kikanjuu',34501
30230,'Diamond no Ace: Second Season',28891
30240,'Prison School',36873
30240,'Prison School',914
30240,'Prison School',30016
30240,'Prison School',33475
30276,'One Punch Man',5005
30276,'One Punch Man',32182
30276,'One Punch Man',44069
30276,'One Punch Man',34009
30276,'One Punch Man',1560
30276,'One Punch Man',37510
30276,'One Punch Man',40979
30276,'One Punch Man',55911
30276,'One Punch Man',52211
30296,'Rakudai Kishi no Cavalry',25397
30296,'Rakudai Kishi no Cavalry',24133
30296,'Rakudai Kishi no Cavalry',30544
30296,'Rakudai Kishi no Cavalry',31737
30307,'Monster Musume no Iru Nichijou',40010
30307,'Monster Musume no Iru Nichijou',39421
30307,'Monster Musume no Iru Nichijou',28381
30370,'Akatsuki no Yona OVA',27633
30375,'Starmyu',39184
30375,'Starmyu',23151
30375,'Starmyu',33045
30375,'Starmyu',51415
30384,'Miss Monochrome The Animation 2',29017
30385,'Valkyrie Drive: Mermaid',33834
30437,'Wakako-zake',24275
30437,'Wakako-zake',29722
30652,'Long Riders!',31422
30740,'Young Black Jack',33371
30782,'Bikini Warriors',6633
30806,'Schwarzesmarken',31430
30831,'Kono Subarashii Sekai ni Shukufuku wo!',39292
30831,'Kono Subarashii Sekai ni Shukufuku wo!',39030
30831,'Kono Subarashii Sekai ni Shukufuku wo!',48997
30831,'Kono Subarashii Sekai ni Shukufuku wo!',51212
30831,'Kono Subarashii Sekai ni Shukufuku wo!',8516
30831,'Kono Subarashii Sekai ni Shukufuku wo!',18523
30831,'Kono Subarashii Sekai ni Shukufuku wo!',18671
30831,'Kono Subarashii Sekai ni Shukufuku wo!',30782
30831,'Kono Subarashii Sekai ni Shukufuku wo!',41456
30831,'Kono Subarashii Sekai ni Shukufuku wo!',15751
30831,'Kono Subarashii Sekai ni Shukufuku wo!',1045
30831,'Kono Subarashii Sekai ni Shukufuku wo!',50421
30831,'Kono Subarashii Sekai ni Shukufuku wo!',34745
30947,'Kurayami Santa',3077
31043,'Boku dake ga Inai Machi',36548
31043,'Boku dake ga Inai Machi',50608
31043,'Boku dake ga Inai Machi',23423
31043,'Boku dake ga Inai Machi',9253
31043,'Boku dake ga Inai Machi',35815
31043,'Boku dake ga Inai Machi',42249
31044,'Kamisama Minarai: Himitsu no Cocotama',52935
31091,'Komori-san wa Kotowarenai!',31621
31157,'ClassicaLoid',6130
31173,'Akagami no Shirayuki-hime 2nd Season',9656
31174,'Osomatsu-san',32956
31174,'Osomatsu-san',37338
31174,'Osomatsu-san',38549
31174,'Osomatsu-san',37662
31223,'Phantasy Star Online 2 The Animation',28791
31233,'Lu Shidai',33759
31233,'Lu Shidai',45147
31240,'Re:Zero kara Hajimeru Isekai Seikatsu',47194
31240,'Re:Zero kara Hajimeru Isekai Seikatsu',30831
31240,'Re:Zero kara Hajimeru Isekai Seikatsu',4028
31240,'Re:Zero kara Hajimeru Isekai Seikatsu',30484
31240,'Re:Zero kara Hajimeru Isekai Seikatsu',41573
31251,'Kidou Senshi Gundam: Tekketsu no Orphans',21639
31251,'Kidou Senshi Gundam: Tekketsu no Orphans',6336
31251,'Kidou Senshi Gundam: Tekketsu no Orphans',47160
31318,'Comet Lucifer',32608
31338,'Hundred',32152
31338,'Hundred',9041
31339,'Drifters',33803
31339,'Drifters',777
31368,'Grisaia no Rakuen Specials',10172
31370,'Tonkatsu DJ Agetarou',39893
31374,'Shingeki! Kyojin Chuugakkou',12979
31374,'Shingeki! Kyojin Chuugakkou',34389
31374,'Shingeki! Kyojin Chuugakkou',42250
31414,'Nijiiro Days',36220
31422,'Minami Kamakura Koukou Joshi Jitensha-bu',30652
31433,'Ginga Eiyuu Densetsu: Die Neue These - Kaikou',53223
31433,'Ginga Eiyuu Densetsu: Die Neue These - Kaikou',39592
31456,'Code:Realize - Sousei no Himegimi',33850
31471,'MILPOM★',5304
31478,'Bungou Stray Dogs',24439
31478,'Bungou Stray Dogs',39567
31478,'Bungou Stray Dogs',33377
31478,'Bungou Stray Dogs',209
31478,'Bungou Stray Dogs',37991
31478,'Bungou Stray Dogs',40934
31498,'Pan de Peace!',31578
31500,'High School Fleet',21511
31549,'Peeping Life TV: Season 1??',28835
31573,'Brave Beats',33056
31573,'Brave Beats',26453
31580,'Ajin',37436
31621,'Ooya-san wa Shishunki!',31091
31621,'Ooya-san wa Shishunki!',12123
31630,"'Gyakuten Saiban: Sono ""Shinjitsu""",42307
31633,'Sushi Police',25049
31636,'Dagashi Kashi',31498
31637,'Gate: Jieitai Kanochi nite,19369
31646,'3-gatsu no Lion',37379
31646,'3-gatsu no Lion',22135
31646,'3-gatsu no Lion',16
31646,'3-gatsu no Lion',10800
31670,'Kaitou Joker 3rd Season',14989
31680,'Super Lovers',21105
31716,'Rewrite',14827
31764,'Nejimaki Seirei Senki: Tenkyou no Alderamin',30901
31764,'Nejimaki Seirei Senki: Tenkyou no Alderamin',31433
31777,'Neko nanka Yondemo Konai.',15389
31798,'Kiznaiver',50204
31815,'Kono Danshi,24211
31845,'Masou Gakuen HxH',33113
31859,'Hai to Gensou no Grimgar',41380
31859,'Hai to Gensou no Grimgar',37349
31859,'Hai to Gensou no Grimgar',3185
31890,'Nurse Witch Komugi-chan R',35730
31890,'Nurse Witch Komugi-chan R',33532
31904,'Big Order (TV)',37601
31933,'JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai',33191
31953,'New Game!',35756
31964,'Boku no Hero Academia',41402
31964,'Boku no Hero Academia',34566
31964,'Boku no Hero Academia',33489
31964,'Boku no Hero Academia',34134
31964,'Boku no Hero Academia',9941
31964,'Boku no Hero Academia',39196
31964,'Boku no Hero Academia',53237
31965,'Balala Xiao Mo Xian: Qiji Wubu',33975
31988,'Hibike! Euphonium 2',37962
32013,'Oshiete! Galko-chan',15005
32013,'Oshiete! Galko-chan',1188
32105,'Sousei no Onmyouji',31098
32152,'Closers: Side Blacklambs',32613
32171,'Ange Vierge',34289
32175,'Shounen Maid',28981
32182,'Mob Psycho 100',36593
32182,'Mob Psycho 100',33255
32182,'Mob Psycho 100',127
32182,'Mob Psycho 100',40834
32212,'Ensemble Stars!',39725
32245,'Kuromukuro',56731
32268,'Koyomimonogatari',35843
32323,'Aishen Qiaokeli-ing...',36848
32379,'Berserk',1200
32400,'KochinPa!',32906
32455,'Gekidol: Actidol Project',33434
32491,'Kanojo to Kanojo no Neko: Everything Flows',1617
32526,'Love Live! Sunshine!!',23587
32526,'Love Live! Sunshine!!',33572
32542,'Sakamoto desu ga?',34825
32601,'12-sai.: Chicchana Mune no Tokimeki',3641
32606,'Onigiri',25875
32615,'Youjo Senki',33051
32615,'Youjo Senki',48895
32664,'Bananya',36982
32664,'Bananya',38089
32664,'Bananya',18755
32664,'Bananya',34148
32686,'Keijo!!!!!!!!',35983
32686,'Keijo!!!!!!!!',35249
32686,'Keijo!!!!!!!!',40196
32686,'Keijo!!!!!!!!',38793
32686,'Keijo!!!!!!!!',11763
32697,'Ozmafia!!',34337
32729,'Orange',21995
32729,'Orange',21845
32785,'Future Card Buddyfight Triple D',34905
32842,'Panpaka Pants',10953
32867,'Bungou Stray Dogs 2nd Season',34451
32867,'Bungou Stray Dogs 2nd Season',34414
32899,'Watashi ga Motete Dousunda',33222
32899,'Watashi ga Motete Dousunda',57192
32901,'Eromanga-sensei',35413
32901,'Eromanga-sensei',36632
32906,'Bishoujo Yuugi Unit Crane Game Girls',32400
32937,'Kono Subarashii Sekai ni Shukufuku wo! 2',42670
32949,'Kuzu no Honkai',34934
32949,'Kuzu no Honkai',34383
32949,'Kuzu no Honkai',37982
32951,'Rokudenashi Majutsu Koushi to Akashic Records',38572
32951,'Rokudenashi Majutsu Koushi to Akashic Records',25283
32956,'Aware! Meisaku-kun',10797
32962,'Occultic;Nine',30485
32977,'Aggressive Retsuko',16906
32979,'Flip Flappers',35250
32995,'Yuri!!! on Ice',34636
32995,'Yuri!!! on Ice',40786
32995,'Yuri!!! on Ice',42923
32998,'91 Days',31405
33003,'Mahou Shoujo Ikusei Keikaku',21421
33011,'Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku',45961
33021,'Ragnastrike Angels',354
33023,'Touken Ranbu: Hanamaru',34088
33023,'Touken Ranbu: Hanamaru',37571
33023,'Touken Ranbu: Hanamaru',38150
33027,'Infini-T Force',4578
33027,'Infini-T Force',31549
33037,'Tsukiuta. The Animation',33788
33046,'B-Project: Kodou*Ambitious',33037
33095,'Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen',49533
33122,'Pâtisserie no Monster',36577
33184,'Battle Girl High School',34028
33206,'Kobayashi-san Chi no Maid Dragon',51678
33206,'Kobayashi-san Chi no Maid Dragon',35376
33206,'Kobayashi-san Chi no Maid Dragon',33988
33206,'Kobayashi-san Chi no Maid Dragon',16910
33206,'Kobayashi-san Chi no Maid Dragon',605
33206,'Kobayashi-san Chi no Maid Dragon',276
33241,'Honobono Log',42481
33241,'Honobono Log',32309
33255,'Saiki Kusuo no Ψ-nan',42640
33255,'Saiki Kusuo no Ψ-nan',58490
33255,'Saiki Kusuo no Ψ-nan',32542
33255,'Saiki Kusuo no Ψ-nan',40620
33255,'Saiki Kusuo no Ψ-nan',2566
33255,'Saiki Kusuo no Ψ-nan',38302
33255,'Saiki Kusuo no Ψ-nan',39477
33255,'Saiki Kusuo no Ψ-nan',41094
33263,'Kubikiri Cycle: Aoiro Savant to Zaregotozukai',28621
33274,'Onara Gorou',35739
33274,'Onara Gorou',39031
33314,'Digimon Universe: Appli Monsters',4051
33341,'Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi',30386
33350,'Zhen Hun Jie',36544
33350,'Zhen Hun Jie',33969
33352,'Violet Evergarden',50917
33352,'Violet Evergarden',46095
33352,'Violet Evergarden',44516
33352,'Violet Evergarden',7338
33352,'Violet Evergarden',52991
33352,'Violet Evergarden',8311
33371,'Atom: The Beginning',34903
33377,"'Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori'",31790
33421,'Yi Ren Zhi Xia',29758
33430,"""Oscar's Oasis""",48335
33433,'Shuumatsu no Izetta',5902
33433,'Shuumatsu no Izetta',26441
33486,'Boku no Hero Academia 2nd Season',32313
33487,'Masamune-kun no Revenge',44412
33487,'Masamune-kun no Revenge',43007
33489,'Little Witch Academia (TV)',28869
33489,'Little Witch Academia (TV)',51958
33489,'Little Witch Academia (TV)',31884
33489,'Little Witch Academia (TV)',51923
33502,'Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?',24011
33532,'Twin Angel Break',34834
33569,'Re:Petit kara Hajimeru Isekai Seikatsu',31138
33569,'Re:Petit kara Hajimeru Isekai Seikatsu',12823
33573,'BanG Dream!',40677
33704,'AOTU Shijie',49205
